File,Activity,Subject,Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
a17_s2_t3_color.avi,a17,s2,t3 ,-0.043672293424606,-0.031524732708931,-0.008814260363579,-0.010005682706833,-0.006674557924271,-0.030456066131592,0.243846341967583,0.320070639252663,-0.010784536600113,0.129739357158542,0.069021912291646,0.046036135405302,-0.009339779615402,0.008617252111435,0.001664817333221,0.005984961986542,-0.011222332715988,-0.002792000770569,0.001340866088867,0.004150375723839,0.009238719940186,0.027014210820198,-0.001375526189804,-0.002499252557755,-0.00565030798316,0.015646204352379,0.326505333185196,0.417257469147444,0.037692271173,0.471342816948891,0.892618089914322,0.986937403678894,0.002815574407578,0.01376223564148,-0.00043773651123,4.14848327636719E-05,0.014098405838013,-0.002063989639282,-0.000274181365967,0.002933263778687,0.005790948867798,-0.017339706420899,-0.037811517715454,-0.047229766845703,-0.033094167709351,-0.059032440185547,-0.060436964035034,-0.060646057128906,-0.100383996963501,-0.228282928466797,-0.196216344833374,-0.148921728134155,-0.038223028182983,-0.018135786056519,0.000194311141968,-0.000496864318848,-0.064243316650391,-0.025130748748779,0.00114893913269,-0.009745359420776
a17_s7_t1_color.avi,a17,s7,t1 ,0.046904072165489,0.029759488999844,0.034868814051151,0.065380398184061,0.117928072810173,0.160643592476845,0.187884733080864,0.203358575701714,0.062087576836348,0.238221630454063,0.081929955631495,0.104290150105953,0.083631739020348,0.03748694062233,-0.003356069326401,0.005354940891266,0.072227971628308,0.018647592514753,0.004978019744158,0.03197231143713,0.01828134059906,0.028772994875908,0.032202303409577,0.032914415001869,0.025101281702519,0.39440555870533,0.329272404313087,0.275166630744934,0.04571295529604,0.416960135102272,0.723108559846878,0.755229026079178,0.035956531763077,0.023847103118897,0.001244485378265,-0.025449872016907,0.025746449828148,0.039725542068482,0.036469519138336,0.019277095794678,0.184776782989502,0.118222236633301,0.086007118225098,0.091739654541016,-0.005332946777344,-0.171547889709473,-0.098847389221191,-0.096728563308716,0.1681227684021,0.110851764678955,0.016106843948364,0.011277437210083,0.057347297668457,-0.02487063407898,-0.009455442428589,0.028040885925293,0.119903087615967,0.108981847763062,0.168183565139771,0.199590444564819
a17_s7_t4_color.avi,a17,s7,t4 ,0.060651808977127,0.039169177412987,0.046407148241997,0.064567796885967,0.059349909424782,0.071374505758286,0.172950118780136,0.15856146812439,0.056689313147217,0.077812783420086,0.002453774213791,0.005621291697025,0.073523834347725,0.007662922143936,-0.026238784193993,-0.032309167087078,0.066698912531138,0.085109319537878,0.067527339793742,0.096346648409963,0.02191561460495,0.027040123939514,0.02190250903368,0.027968034148216,0.007614858448505,0.067503318190575,0.495986953377724,0.570600435137749,0.011964328587055,0.080445677042008,0.205101117491722,0.241440147161484,0.032244846224785,0.039276957511902,0.029101133346558,0.0082106590271,0.022378608584404,0.048114717006683,0.045508444309235,0.032237648963928,0.199007987976074,0.164285898208618,0.115402460098267,0.108502388000488,0.073321104049683,-0.000744104385376,-0.004863262176514,0.025594234466553,0.166486263275146,0.110990285873413,-0.029974460601807,-0.06046724319458,0.081645011901856,0.002062082290649,0.00043773651123,0.013648509979248,0.117437124252319,0.14608359336853,0.245782375335693,0.264695644378662
a17_s6_t3_color.avi,a17,s6,t3 ,-0.012620553374291,-0.040467403829098,-0.052553407847881,-0.013744503259659,0.052588477730751,0.060653954744339,0.328545245341957,0.413877189159393,-0.027576662600041,-0.007816329598427,0.009785652160645,0.032682001590729,0.021006166934967,-0.007005944848061,0.000115603208542,-0.001484990119934,-0.025026326067746,-0.007291689515114,-0.000309132039547,0.053912974894047,-0.046344935894013,-0.081830263137817,-0.032899044454098,-0.014608651399613,0.023887813091278,0.131825894117355,0.223867423832417,0.277618121355772,-0.201253741979599,0.244677595794201,0.740864753723145,0.926137685775757,-0.022086560726166,-0.014151275157929,0.001490831375122,-0.001655697822571,-0.065018262714148,-0.020458579063416,0.003370404243469,0.02659022808075,0.131299495697021,0.056195020675659,-0.013844966888428,-0.023666620254517,-0.072313070297241,-0.315850496292114,-0.427721977233887,-0.423456192016602,0.16759991645813,0.412097930908203,0.382760524749756,0.39058518409729,-0.111268520355225,-0.038708686828613,-0.001122951507568,0.006234169006348,0.030108690261841,0.019231557846069,-0.000311851501465,0.002636909484863
a17_s3_t2_color.avi,a17,s3,t2 ,0.065513722598553,0.057404588907957,0.025536715984345,0.035781171172857,0.11073100566864,0.109555765986443,0.30992866307497,0.384423539042473,0.010557610541582,0.203365057706833,0.001821361482143,-0.024434708058834,0.056146509945393,0.014697596430779,-0.004113510251045,-0.009767562150955,0.011799104511738,0.04029132053256,0.002446066588163,0.016995280981064,-0.005192905664444,-0.00075675547123,-0.011476531624794,-0.010938167572022,-0.021370619535446,0.312309950590134,0.598047092556953,0.652923911809921,-0.013265952467918,0.262375101447105,0.618669092655182,0.77063912153244,0.007493406534195,0.014928579330444,-0.001818180084229,-0.005357027053833,-0.011938288807869,0.021151125431061,0.002693891525269,-0.01531445980072,0.03840708732605,-0.00670599937439,-0.027711629867554,-0.033566951751709,-0.086524963378906,-0.277958869934082,-0.245398998260498,-0.229475498199463,0.063244342803955,0.123790740966797,0.181491851806641,0.209771871566772,-0.078024387359619,-0.096586227416992,-0.013084173202515,-0.006102800369263,-0.005761861801147,-0.059445142745972,-0.002109527587891,0.030786037445068
a17_s6_t1_color.avi,a17,s6,t1 ,0.007216215133667,-0.036183148622513,-0.031959496438503,1.28820538520813E-05,0.068622976541519,0.086744248867035,0.318272369913757,0.386142730712891,-0.047950070351362,0.124307736754417,0.248934879899025,0.27291864156723,0.035633988678455,-0.006765469908714,-0.000994071364403,-0.00215283036232,-0.007971352082677,-0.010199014097452,0.001870341598988,0.046432286500931,0.008990049362183,-0.010776281356812,0.021482080221176,0.018935952335596,0.035974055528641,0.075376838445664,0.239155933260918,0.329075247049332,0.015084534883499,0.240151107311249,0.725211903452873,0.845032870769501,0.030321793165058,-0.009592771530151,0.003579437732697,-0.006999731063843,0.017988708801568,-0.016618072986603,-0.012513816356659,-0.020455062389374,0.104009389877319,0.032793998718262,-0.009716272354126,0.005845785140991,-0.102089881896973,-0.35957145690918,-0.418991327285767,-0.410479068756104,0.201257228851318,0.283425331115723,0.234698057174683,0.245481729507446,-0.050525426864624,-0.025367021560669,-0.001970529556274,-0.002259492874146,0.067509889602661,0.025500059127808,0.010177135467529,0.045523881912232
a17_s3_t4_color.avi,a17,s3,t4 ,0.083188180811703,0.041803266853094,0.015031095594168,0.037039790302515,0.098116770386696,0.071091517806053,0.264273606240749,0.334221631288528,0.047751195728779,0.239893570542335,0.102093905210495,0.085760995745659,0.054261408746243,0.012771189212799,-0.003010883927345,-0.015125349164009,0.01487165177241,0.011815106496215,-0.001341504976153,0.018132887780666,-0.005917429924011,0.034958064556122,-0.007876873016357,-0.005982369184494,0.010118119418621,0.215536370873451,0.446354262530804,0.496256798505783,-0.012819342315197,0.284916579723358,0.681213915348053,0.727110892534256,0.010381475090981,0.00888329744339,0.002687394618988,-0.014497041702271,-0.008457392454147,0.009196221828461,-0.00015652179718,-0.003794193267822,0.067376613616943,0.018368005752564,-0.003520250320435,-0.04148006439209,-0.068027257919312,-0.278064250946045,-0.24921441078186,-0.232772827148437,0.034987688064575,-0.038242101669312,0.094813823699951,0.121182441711426,-0.089080810546875,-0.066161870956421,-0.004847288131714,0.007832527160645,-0.03353476524353,-0.043581962585449,-0.002986192703247,0.016972541809082
a17_s1_t4_color.avi,a17,s1,t4 ,0.0214913636446,-0.012369774281979,0.003536894917488,0.026294499635697,0.063844501972199,0.106056377291679,0.298759587109089,0.387591242790222,-0.013610869646072,-0.025516889989376,0.078291162848473,0.155583187937736,0.042314767837525,0.004042655229568,-0.000747725367546,0.002616032958031,0.015596738085151,0.003409915603697,0.000678855460137,0.001822980120778,0.034806847572327,0.038525104522705,0.003435354679823,-0.000419266521931,0.059274330735207,0.142376691102982,0.371837213635445,0.480816699564457,0.016050592064858,0.016219273209572,0.050027713179588,0.127731695771217,0.001332446932793,-0.002517223358154,-0.000689148902893,-0.001183986663818,-0.002866789698601,-0.00523829460144,0.000381886959076,0.002354979515076,0.083871126174927,-0.013248205184937,-0.011904954910278,0.003967523574829,-0.095675945281983,-0.284326791763306,-0.419980525970459,-0.460104942321777,0.064638614654541,0.082549333572388,0.090859413146973,0.120390892028809,-0.038496732711792,-0.017595052719116,-0.000388622283936,-0.001717805862427,0.039182662963867,0.009727716445923,0.001370906829834,-0.001421928405762
a17_s8_t4_color.avi,a17,s8,t4 ,-0.091905226930976,-0.085161173716188,-0.059153337031603,-0.024445418268442,0.00510361790657,0.096614010632038,0.241289123892784,0.249862819910049,-0.091994300484657,-0.04866698384285,0.079726785421372,0.109360367059708,0.002895034849644,-0.045407090336084,-0.068234790116549,-0.04358072578907,-0.031287394464016,0.007372483611107,0.007673241198063,0.001314833760262,-0.007973581552506,0.014145970344544,-0.028482690453529,-0.031818173825741,-0.036558523774147,0.282354813069105,0.668924003839493,0.764390140771866,-0.016631305217743,0.001103430986404,0.100900337100029,0.126987427473068,-0.024862185120583,0.024843215942383,0.030866324901581,0.026174426078796,-0.02547799050808,0.014138400554657,-0.000944435596466,-0.004251718521118,-0.162408351898193,-0.210067749023437,-0.21868634223938,-0.223709106445312,-0.318095922470093,-0.633968830108643,-0.64443302154541,-0.628445386886597,-0.127854347229004,-0.088285446166992,-0.186975240707397,-0.235640287399292,-0.272397994995117,-0.331183433532715,-0.349198818206787,-0.332244396209717,-0.183329105377197,-0.159329175949097,-0.026829481124878,0.000892162322998
a17_s4_t3_color.avi,a17,s4,t3 ,-0.03047089278698,-0.013140350580216,-0.02321058511734,-0.001681443303823,0.043315216898918,0.172816470265389,0.27416405081749,0.290620133280754,-0.023266907781363,-0.005800500512123,0.111484676599503,0.137144580483437,0.015461660921574,-0.050912790000439,-0.020875327289105,-0.014759190380573,-0.009327550651506,-0.043298090808094,-0.001511197537184,-0.035576719790697,0.013291478157044,0.019721850752831,0.004485107958317,0.004237547516823,0.018414735794067,0.51437409222126,0.910571247339249,0.961699426174164,-0.002348683774471,0.05275658518076,0.183790475130081,0.17109414935112,0.014141961932182,0.052606523036957,0.032214224338532,0.028598725795746,-0.001892685890198,0.076951444149017,0.005336225032806,-0.002926349639893,0.018809795379639,3.0517578125E-05,-0.012872934341431,-0.01219654083252,-0.054049015045166,-0.228662490844727,-0.192087411880493,-0.185248374938965,0.053141832351685,0.030403137207031,-0.071500301361084,-0.122325658798218,-0.043614149093628,-0.045532941818237,-0.014199733734131,-0.002632141113281,0.007021427154541,-0.042166471481323,-0.004637718200684,-0.001920223236084
